product,forums,news,twitter,video,convo_vol,positive_vol,neutral_vol,negative_vol,senti_score_avg,senti_score_wk,week,units,index,views,group,cat,period
n1,335,0,148,264,747,110,545,92,59.28571429,59,63,7657,0.173633333,900640,n,Sports,postlaunch
n1,384,1,180,232,797,166,488,143,60.57142857,58,64,-3020,0.144633333,614698,n,Sports,postlaunch
n1,187,0,121,188,496,82,344,70,59.71428571,82,65,3974,0.146533333,618730,n,Sports,postlaunch
n1,196,0,128,237,561,93,396,72,62.28571429,63,66,4225,0.1336,418094,n,Sports,postlaunch
n1,177,2,186,307,672,92,502,78,58.28571429,66,67,5710,0.1591,652568,n,Sports,postlaunch
n1,282,0,159,232,673,148,389,136,58.85714286,75,68,2566,0.130033333,527626,n,Sports,postlaunch
n1,191,0,162,190,543,113,348,82,65.42857143,62,69,2152,0.1003,383033,n,Sports,postlaunch
n1,228,0,145,279,652,152,386,114,66.85714286,55,70,2139,0.0998,331497,n,Sports,postlaunch
n1,133,0,107,281,521,127,321,73,71,74,71,2087,0.098233333,344193,n,Sports,postlaunch
n1,147,0,125,253,525,100,327,98,57,45,72,1899,0.091566667,391378,n,Sports,postlaunch
n1,151,0,90,340,581,116,343,122,55.71428571,54,73,1438,0.089466667,340872,n,Sports,postlaunch
n1,236,0,91,290,617,147,313,157,59.85714286,69,74,1678,0.089366667,350382,n,Sports,postlaunch
n1,152,1,115,294,562,122,313,127,55.71428571,40,75,1389,0.088333333,372024,n,Sports,postlaunch
n1,114,1,88,230,433,97,262,74,65.71428571,83,76,980,0.0774,321907,n,Sports,postlaunch
n1,150,0,99,307,556,137,331,88,70.14285714,78,77,1130,0.076866667,340746,n,Sports,postlaunch
n1,129,0,248,363,740,179,458,103,72.85714286,63,78,1579,0.081666667,399867,n,Sports,postlaunch
n1,190,0,329,732,1251,332,710,209,70.71428571,75,79,2460,0.141766667,427227,n,Sports,postlaunch
n1,135,0,259,563,957,252,552,153,71.42857143,41,80,1911,0.1375,342415,n,Sports,postlaunch
n1,170,0,207,831,1208,338,667,203,75.42857143,84,81,1318,0.117066667,280189,n,Sports,postlaunch
n1,103,0,164,1800,2067,663,1083,321,82.28571429,89,82,898,0.093733333,248560,n,Sports,postlaunch
n1,105,0,172,1097,1374,400,726,248,73.42857143,86,83,881,0.099366667,224824,n,Sports,postlaunch
n1,229,0,156,1054,1439,373,728,338,63.14285714,50,84,769,0.0794,181518,n,Sports,postlaunch
n1,172,0,94,481,747,239,379,129,76,69,85,761,0.076033333,236710,n,Sports,postlaunch
n1,92,0,206,743,1041,246,550,245,59.14285714,41,86,692,0.062,149701,n,Sports,postlaunch
n1,52,0,366,315,733,113,482,138,52.71428571,53,87,646,0.0577,138973,n,Sports,postlaunch
n1,114,0,236,144,494,62,358,74,51.57142857,47,88,549,0.0536,137443,n,Sports,postlaunch
n1,74,0,302,128,504,57,414,33,62,72,89,603,0.0474,185273,n,Sports,postlaunch
n1,85,0,322,135,542,55,458,29,61.14285714,61,90,431,0.041933333,117304,n,Sports,postlaunch
n1,75,0,284,118,477,61,386,30,63,56,91,416,0.044433333,94551,n,Sports,postlaunch
n1,180,0,176,118,474,72,283,119,47.42857143,47,92,591,0.045166667,85966,n,Sports,postlaunch
n1,99,0,219,125,443,59,328,56,55.28571429,45,93,480,0.042266667,120438,n,Sports,postlaunch
n1,107,1,266,92,466,83,348,35,68.28571429,66,94,1064,NA,156469,n,Sports,postlaunch
n1,87,0,170,66,323,45,243,35,57,46,95,689,0.040766667,184189,n,Sports,postlaunch
n1,53,0,292,81,426,36,368,21,58,59,96,792,0.042333333,217781,n,Sports,postlaunch
n1,87,1,295,97,480,63,353,64,56.71428571,55,97,731,0.0447,162298,n,Sports,postlaunch
n1,32,1,62,98,193,38,124,31,62.57142857,75,98,993,0.045266667,238188,n,Sports,postlaunch
n1,34,0,125,141,300,76,199,25,70.42857143,56,99,1146,0.054866667,254756,n,Sports,postlaunch
n1,33,0,81,168,282,52,205,25,65.42857143,62,100,1000,0.054233333,94648,n,Sports,postlaunch
n1,49,1,57,150,257,41,181,35,63,72,101,926,0.056933333,102997,n,Sports,postlaunch
n1,54,0,76,171,301,54,205,42,62,45,102,911,0.071666667,125363,n,Sports,postlaunch
n1,66,0,73,150,289,59,189,41,65.28571429,79,103,774,0.048866667,142800,n,Sports,postlaunch
n1,208,0,55,159,422,83,200,139,54.71428571,45,104,814,0.044433333,133304,n,Sports,postlaunch
n1,50,0,56,102,208,40,136,32,60.85714286,45,105,702,0.036666667,179998,n,Sports,postlaunch
n1,47,0,40,85,172,24,123,25,54.28571429,46,106,630,0.0356,122721,n,Sports,postlaunch
n1,15,0,42,130,187,25,148,14,63,64,107,654,0.0358,128328,n,Sports,postlaunch
n2,3092,96,22576,2469,28233,5570,16804,5859,52.42857143,45,-12,4521,2.3064,4018984,n,Sports,prelaunch
n2,1210,1,3584,992,5787,1622,2689,1476,52.42857143,73,-11,3823,0.6945,1205942,n,Sports,prelaunch
n2,578,3,522,591,1694,411,648,635,39.28571429,55,-10,3190,0.581166667,347569,n,Sports,prelaunch
n2,846,1,2103,414,3364,584,1538,1242,32.57142857,22,-9,3560,0.564466667,184438,n,Sports,prelaunch
n2,2067,20,5656,1247,8990,2052,4202,2736,43.14285714,54,-8,6164,0.909833333,1606058,n,Sports,prelaunch
n2,2741,34,7925,2193,12893,2549,6786,3558,48.42857143,54,-7,4654,1.7098,2387738,n,Sports,prelaunch
n2,2055,14,3894,2337,8300,1661,4192,2447,47.57142857,51,-6,5360,1.5524,1672209,n,Sports,prelaunch
n2,1088,9,2842,252,4191,1005,2344,842,52.71428571,52,-5,4426,0.907633333,637824,n,Sports,prelaunch
n2,2233,20,2987,697,5937,1185,3090,1662,47.57142857,59,-4,5642,0.984633333,452983,n,Sports,prelaunch
n2,806,9,3008,275,4098,767,2534,797,57.14285714,63,-3,7272,1.2721,333636,n,Sports,prelaunch
n2,2076,6,11438,317,13837,2119,8878,2840,48.71428571,39,-2,11650,1.559266667,385986,n,Sports,prelaunch
n2,4271,29,32774,2223,39297,5957,27774,5566,59.71428571,59,-1,32334,3.180233333,1908126,n,Sports,prelaunch
n2,4978,232,93573,3843,102626,12941,82748,6937,59.42857143,54,0,299723,5.066066667,4944506,n,Sports,launch
n2,2831,58,7602,3538,14029,2628,8331,3070,52.28571429,50,1,105128,2.039633333,3084930,n,Sports,postlaunch
n2,1949,16,4939,2755,9659,1799,5616,2244,50,55,2,49437,1.334133333,1946912,n,Sports,postlaunch
n2,2104,26,7267,2076,11473,1834,7208,2431,49,46,3,38198,1.265166667,2596366,n,Sports,postlaunch
n2,1954,6,5397,1764,9121,1453,5568,2100,46.42857143,52,4,36113,1.010366667,2330577,n,Sports,postlaunch
n2,1634,6,8587,1841,12068,1098,9437,1533,46.71428571,49,5,40810,0.961133333,1751728,n,Sports,postlaunch
n2,1286,5,3463,1560,6314,908,4177,1229,48.85714286,43,6,25654,0.8312,1453531,n,Sports,postlaunch
n2,1182,7,2640,1699,5528,917,3573,1038,52.85714286,43,7,19019,0.6959,1521237,n,Sports,postlaunch
n2,1072,5,4461,1614,7152,1343,4605,1204,53.42857143,53,8,23636,0.781666667,2316813,n,Sports,postlaunch
n2,982,5,17337,1520,19844,1665,16916,1263,54.71428571,48,9,21694,0.789033333,1534406,n,Sports,postlaunch
n2,1166,6,4197,1530,6899,917,4998,984,53.85714286,56,10,36707,0.945466667,2603866,n,Sports,postlaunch
n2,1207,5,4994,1598,7804,1432,5350,1022,60.57142857,61,11,187663,1.9354,2096711,n,Sports,postlaunch
n2,2109,88,6962,2101,11260,2247,7153,1860,59.57142857,69,12,76614,1.494633333,2579538,n,Sports,postlaunch
n2,1198,30,12080,1799,15107,3161,10664,1282,68.42857143,76,13,45824,1.291466667,2112168,n,Sports,postlaunch
n2,1011,2,3625,1408,6046,1003,4133,910,59.28571429,60,14,76285,1.228633333,2007058,n,Sports,postlaunch
n2,889,1,2874,1645,5409,880,3742,787,58.85714286,62,15,120647,1.343333333,2292259,n,Sports,postlaunch
n2,1334,0,4137,3095,8566,1819,5354,1393,62.85714286,60,16,59000,0.932133333,1964283,n,Sports,postlaunch
n2,1229,10,4147,4604,9990,2259,6316,1415,69.57142857,72,17,22762,0.7016,2912938,n,Sports,postlaunch
n2,1244,1,3537,4119,8901,1710,5705,1486,60.57142857,58,18,13017,0.6713,2262550,n,Sports,postlaunch
n2,900,7,3600,4672,9179,2076,5703,1400,67.42857143,72,19,21528,0.6635,2524359,n,Sports,postlaunch
n2,1516,7,3168,3689,8380,1585,5360,1435,60,66,20,23625,0.659866667,2127749,n,Sports,postlaunch
n2,1245,1,2235,4533,8014,1675,4952,1387,61.71428571,60,21,14948,0.602933333,2316454,n,Sports,postlaunch
n2,1441,0,2523,3290,7254,1434,4581,1239,61,62,22,14225,0.650433333,2333552,n,Sports,postlaunch
n2,1184,1,2519,5037,8741,1695,5602,1444,61.57142857,68,23,31806,0.678933333,2445521,n,Sports,postlaunch
n2,1320,0,3019,6703,11042,2605,6810,1626,70.85714286,64,24,37202,0.6448,2461679,n,Sports,postlaunch
n2,1304,2,3386,5631,10323,2150,6622,1550,66,71,25,22457,0.616033333,2380158,n,Sports,postlaunch
n2,1984,10,4352,4582,10928,2267,6997,1664,65.85714286,67,26,17601,0.766,1963471,n,Sports,postlaunch
n2,2103,4,7564,4985,14656,2888,9804,1964,65.42857143,65,27,58686,1.1716,3106511,n,Sports,postlaunch
n2,1427,7,6913,9239,17586,3834,11206,2546,66.85714286,63,28,66321,1.0989,3633369,n,Sports,postlaunch
n2,1609,42,8851,6164,16666,3250,11099,2317,62.57142857,60,29,67767,1.090833333,5407557,n,Sports,postlaunch
n2,1729,18,10494,6534,18775,3050,13832,1893,65.28571429,58,30,64109,0.795733333,2594571,n,Sports,postlaunch
n2,2011,7,10970,8952,21940,5465,13352,3123,70,71,31,47077,0.847566667,2790654,n,Sports,postlaunch
n2,1871,11,8264,7364,17510,4900,10502,2108,74,85,32,31553,0.700766667,3535759,n,Sports,postlaunch
n2,1564,3,8678,7569,17814,3725,12180,1909,71.71428571,71,33,20249,0.6428,3354915,n,Sports,postlaunch
n2,1307,1,4393,6402,12103,2665,7945,1492,70.42857143,64,34,19106,0.5245,2326849,n,Sports,postlaunch
n2,1518,1,4442,5013,10974,2065,7404,1505,63.71428571,66,35,20331,0.4969,1912694,n,Sports,postlaunch
n2,1096,0,3659,5994,10749,2206,7150,1393,67.14285714,67,36,21115,0.4473,2118023,n,Sports,postlaunch
n2,1097,1,3494,4730,9322,2027,6183,1112,70.85714286,66,37,15575,0.404633333,1705894,n,Sports,postlaunch
n2,1519,674,3536,6938,12667,3063,7591,2013,70.71428571,68,38,20446,0.349566667,1619908,n,Sports,postlaunch
n2,1491,84,3077,5119,9771,1955,6522,1294,66.85714286,67,39,23015,0.3573,1208296,n,Sports,postlaunch
n2,1083,2,3703,5013,9801,1932,6647,1222,66.71428571,67,40,15883,0.330333333,2378696,n,Sports,postlaunch
n2,992,0,3006,4715,8713,1450,6318,945,64.57142857,62,41,13027,0.2869,2420240,n,Sports,postlaunch
n2,876,2,3219,3727,7824,1296,5725,803,65.28571429,62,42,12910,NA,2278774,n,Sports,postlaunch
n2,639,1,4070,3995,8705,1115,6850,740,61.57142857,67,43,8684,0.269366667,3447056,n,Sports,postlaunch
n2,758,0,3577,3944,8279,1283,6194,800,64,58,44,5036,0.266733333,1608452,n,Sports,postlaunch
n2,1099,23,5627,4456,11205,1843,7890,1472,61.57142857,64,45,25559,0.331666667,1017343,n,Sports,postlaunch
n2,913,2,3474,3359,7748,1361,5483,904,64.71428571,68,46,26172,0.3329,1011969,n,Sports,postlaunch
n2,6741,14,3814,2983,13552,1410,11119,1023,61.71428571,66,47,18800,0.3925,927725,n,Sports,postlaunch
n2,930,0,2159,3956,7045,1393,4817,835,68.28571429,71,48,13391,0.404566667,1103529,n,Sports,postlaunch
n2,2934,1,1910,3705,8550,1528,6186,836,65,58,49,13593,0.386633333,1034482,n,Sports,postlaunch
n2,863,1,1890,3309,6063,1030,4267,766,62.57142857,63,50,7272,0.3853,1266894,n,Sports,postlaunch
n2,874,1,1986,3414,6275,1125,4149,1001,60,60,51,5008,0.304033333,798769,n,Sports,postlaunch
n2,619,1,1486,3721,5827,1024,4160,643,65.57142857,72,52,3741,0.252833333,673731,n,Sports,postlaunch
n2,619,1,1468,3330,5418,1042,3764,611,67.71428571,72,53,2737,0.214433333,776680,n,Sports,postlaunch
n2,874,1,1409,2954,5238,874,3797,567,64.57142857,62,54,2142,0.192266667,768684,n,Sports,postlaunch
n2,791,1,1719,3283,5794,1121,4171,502,71.85714286,73,55,2186,0.199766667,616391,n,Sports,postlaunch
n3,104,0,72,8,184,40,96,48,50.5,46,-15,54,NA,17919,n,Sports,prelaunch
n3,214,1,195,17,427,125,209,93,63.71428571,30,-14,59,0.269366667,114260,n,Sports,prelaunch
n3,228,0,153,19,400,75,199,126,41.42857143,67,-13,57,0.266733333,52279,n,Sports,prelaunch
n3,576,87,2135,252,3050,509,1790,751,44.85714286,36,-12,1876,0.331666667,76120,n,Sports,prelaunch
n3,513,2,795,110,1420,299,885,236,63.14285714,58,-11,1679,0.3329,36831,n,Sports,prelaunch
n3,421,0,353,71,845,194,457,194,58,52,-10,2094,0.3925,26852,n,Sports,prelaunch
n3,474,5,750,72,1301,291,731,279,56.57142857,55,-9,2228,0.404566667,28675,n,Sports,prelaunch
n3,818,26,4008,412,5264,1002,3171,1091,56.57142857,63,-8,2312,0.386633333,378670,n,Sports,prelaunch
n3,3821,73,18212,4086,26192,7504,14027,4661,65.42857143,70,-7,8313,0.3853,5555859,n,Sports,prelaunch
n3,2829,12,6455,1559,10855,2527,5201,3127,49.42857143,32,-6,6459,0.304033333,952473,n,Sports,prelaunch
n3,941,2,840,497,2280,539,1093,648,51.42857143,62,-5,5257,0.252833333,426732,n,Sports,prelaunch
n3,1438,18,3316,2234,7006,1789,3508,1708,60.57142857,49,-4,5486,0.214433333,1804908,n,Sports,prelaunch
n3,1073,9,2287,1112,4481,1145,2314,1022,64.14285714,63,-3,6363,0.192266667,1156557,n,Sports,prelaunch
n3,2496,139,9113,3101,14849,4255,8391,2203,71.57142857,84,-2,15172,0.199766667,2713514,n,Sports,prelaunch
oj,26855,3496,137486,42473,210310,49538,101318,59454,54.85714286,79,-31,8757,12.9523,16601602,js,Action,prelaunch
oj,10466,2531,30177,52214,95388,24946,37050,33392,42.57142857,59,-30,31515,7.403366667,26852172,js,Action,prelaunch
oj,1404,197,2935,7589,12125,2907,4325,4893,37.14285714,31,-29,14815,1.905966667,2514967,js,Action,prelaunch
oj,978,115,5909,2314,9316,2449,4933,1934,59.85714286,32,-28,11906,1.579433333,1241706,js,Action,prelaunch
oj,1682,326,4302,2321,8631,1855,4385,2391,47.28571429,50,-27,9077,1.492,1193345,js,Action,prelaunch
oj,617,40,1418,1614,3689,988,1610,1091,59.28571429,55,-26,7595,1.364133333,985194,js,Action,prelaunch
oj,642,149,1698,716,3205,757,1810,638,65,73,-25,6040,1.254766667,776509,js,Action,prelaunch
oj,763,226,1797,1513,4299,1094,2221,984,63.42857143,67,-24,9775,1.6025,820351,js,Action,prelaunch
oj,17327,2130,69129,42033,130619,39676,59722,31221,64.28571429,71,-23,13877,6.195,11904612,js,Action,prelaunch
oj,11150,1469,41310,45832,99761,29050,43951,26760,60.85714286,60,-22,27116,6.496066667,32785892,js,Action,prelaunch
oj,4450,726,11212,6114,22502,6863,8894,6745,58.28571429,27,-21,12922,1.954266667,6690431,js,Action,prelaunch
oj,3368,799,7009,14168,25344,6777,9901,8666,54.28571429,45,-20,11850,2.262033333,8560409,js,Action,prelaunch
oj,928,239,1739,4073,6979,2070,2528,2381,55.85714286,49,-19,11536,1.7064,4137672,js,Action,prelaunch
oj,1991,507,1902,2232,6632,1490,2419,2723,36,30,-18,9877,1.594866667,2367416,js,Action,prelaunch
oj,823,40,697,1182,2742,841,1149,752,64.28571429,68,-17,10616,1.4563,1737175,js,Action,prelaunch
oj,1109,85,1103,1111,3408,965,1403,1040,57.85714286,64,-16,8977,1.1099,1070848,js,Action,prelaunch
oj,570,77,857,659,2163,571,1043,549,61.42857143,57,-15,9042,1.3747,773120,js,Action,prelaunch
oj,580,9,2097,632,3318,764,2022,532,69.85714286,80,-14,8555,1.3687,541230,js,Action,prelaunch
oj,543,20,921,749,2233,610,1067,556,64.14285714,60,-13,10391,1.4761,525472,js,Action,prelaunch
oj,794,20,892,1031,2737,856,1145,736,67.28571429,81,-12,11443,1.704733333,541328,js,Action,prelaunch
oj,1220,17,2212,1175,4624,1288,2367,969,68.85714286,88,-11,10746,1.906466667,612482,js,Action,prelaunch
oj,980,52,1554,1282,3868,1221,1782,865,72.57142857,63,-10,11591,2.087266667,706966,js,Action,prelaunch
oj,1032,57,2479,1184,4752,1170,2674,908,66.28571429,50,-9,12148,2.051666667,742627,js,Action,prelaunch
oj,1430,15,920,885,3250,892,1308,1050,56.14285714,51,-8,10497,1.927533333,786029,js,Action,prelaunch
oj,5567,1048,23541,15244,45400,11159,24850,9391,63.42857143,65,-7,16244,3.752133333,8809191,js,Action,prelaunch
oj,2302,165,6050,3623,12140,3372,6136,2632,68.57142857,70,-6,21988,3.6871,4280210,js,Action,prelaunch
oj,2364,648,8570,2851,14433,4361,6285,3787,66.57142857,73,-5,23175,3.6494,4032508,js,Action,prelaunch
oj,7696,1491,19516,12834,41537,13970,17383,10184,68.71428571,66,-4,32895,5.0128,6742383,js,Action,prelaunch
oj,5903,428,10739,17710,34780,11967,12282,10531,68.57142857,67,-3,50315,5.917733333,9055485,js,Action,prelaunch
oj,7849,1492,24952,11299,45592,11340,25227,9025,65.57142857,66,-2,96317,8.5161,12848562,js,Action,prelaunch
oj,10650,276,20115,13237,44278,13166,20564,10548,69.42857143,64,-1,146283,12.03576667,13402503,js,Action,prelaunch
oj,78293,7312,192539,110366,388510,102973,204931,80606,62.28571429,70,0,2398923,57.7218,60958367,js,Action,launch
oj,96044,5071,127424,152897,381436,113184,168885,99367,65.85714286,67,1,851202,40.76093333,123659230,js,Action,postlaunch
oj,50957,1843,77858,96644,227302,64156,106722,56424,65.85714286,65,2,656442,30.3513,75832033,js,Action,postlaunch
oj,30826,1302,52132,66015,150275,46090,70731,33454,71.42857143,72,3,485388,19.91493333,50353108,js,Action,postlaunch
oj,23091,1142,35677,39650,99560,29081,50995,19484,73.42857143,76,4,508070,15.55203333,33981343,js,Action,postlaunch
oj,19105,1320,34448,31794,86667,24262,46465,15940,73,71,5,864403,17.6745,27950324,js,Action,postlaunch
oj,20951,994,35077,33647,90669,26634,45592,18443,72.85714286,73,6,978589,21.2026,33880311,js,Action,postlaunch
oj,25792,1147,28506,36077,91522,27509,43523,20490,71.28571429,73,7,461086,13.91913333,32045233,js,Action,postlaunch
oj,21000,1468,20707,26506,69681,20168,33803,15710,69.28571429,68,8,152866,8.100266667,24709557,js,Action,postlaunch
oj,16285,1142,17899,19591,54917,15148,26879,12890,66.14285714,60,9,84901,7.208166667,18933046,js,Action,postlaunch
oj,12079,1028,14337,17234,44678,13154,21987,9537,72,73,10,97347,5.088733333,14698284,js,Action,postlaunch
oj,12038,1485,16204,15690,45417,14726,20792,9899,74.42857143,81,11,75647,4.0356,11840245,js,Action,postlaunch
oj,8698,437,10303,13403,32841,10495,15892,6454,76.85714286,79,12,57616,3.5576,11048614,js,Action,postlaunch
oj,6099,639,8757,11093,26588,9019,12879,4690,80.71428571,81,13,52402,3.206833333,9879047,js,Action,postlaunch
oj,8628,622,12288,16116,37654,11407,17305,8942,69.85714286,73,14,78330,3.095,9543818,js,Action,postlaunch
oj,6834,281,6485,13250,26850,9077,12813,4960,80.71428571,80,15,77119,2.8577,8087754,js,Action,postlaunch
oj,5286,76,7528,11716,24606,8298,12534,3774,83.28571429,84,16,47630,2.395033333,7388980,js,Action,postlaunch
oj,4593,43,4896,11047,20579,6640,11043,2896,82.85714286,80,17,32464,2.559766667,7588211,js,Action,postlaunch
oj,6008,110,5032,11576,22726,7752,11557,3417,83.57142857,82,18,115662,3.4623,6934699,js,Action,postlaunch
oj,5292,170,6139,10048,21649,7430,10794,3425,83.42857143,81,19,73106,3.642866667,8276432,js,Action,postlaunch
oj,5997,74,10903,9405,26379,7929,14761,3732,80.71428571,82,20,154231,4.083466667,8083478,js,Action,postlaunch
oj,6119,19,10406,8454,24998,8746,12716,3536,84.28571429,81,21,136596,3.644233333,7804680,js,Action,postlaunch
oj,9868,44,14725,9464,34101,11705,17935,4461,84.57142857,86,22,86523,3.421466667,6767694,js,Action,postlaunch
oj,5527,26,6058,7658,19269,6292,9749,3228,80.57142857,78,23,41112,2.631466667,6508488,js,Action,postlaunch
oj,6861,238,10930,11867,29896,8332,16680,4884,75.85714286,74,24,106323,3.2055,7128720,js,Action,postlaunch
oj,19885,1230,42007,35670,98792,32116,50897,15778,76.14285714,76,25,177141,5.9744,18452955,js,Action,postlaunch
oj,12711,215,14933,15215,43074,15879,19675,7520,81,97,26,79869,3.644733333,15733978,js,Action,postlaunch
oj,7740,349,8906,13306,30301,9019,15983,5299,76.57142857,75,27,73559,2.7587,13342379,js,Action,postlaunch
oj,6075,85,6207,10067,22434,7262,11301,3871,79.28571429,77,28,53769,2.215466667,10506853,js,Action,postlaunch
oj,6913,26,4158,11373,22470,7148,11458,3864,79.85714286,82,29,86991,2.178466667,10754013,js,Action,postlaunch
oj,7341,73,5175,9898,22487,7237,11435,3815,80.42857143,83,30,137301,2.4112,7868808,js,Action,postlaunch
oj,6402,119,5785,14419,26725,8949,12250,5526,78.42857143,77,31,92090,2.294733333,7705679,js,Action,postlaunch
oj,5347,149,5316,7324,18136,5153,9866,3117,75.14285714,79,32,73758,1.765133333,5734325,js,Action,postlaunch
oj,6137,41,4871,5692,16741,4852,8937,2952,74.71428571,85,33,66964,NA,6037719,js,Action,postlaunch
oj,5218,28,4483,5578,15307,4632,7941,2734,76.71428571,75,34,67187,1.639233333,5495586,js,Action,postlaunch
oj,4439,41,3719,5090,13289,4054,6877,2357,77.57142857,74,35,34243,1.491633333,5247103,js,Action,postlaunch
oj,4239,33,3905,6179,14356,4258,7812,2286,78.42857143,78,36,54201,1.5291,5226917,js,Action,postlaunch
oj,4469,63,5790,5288,15610,5167,7899,2544,80.71428571,82,37,53806,1.510833333,4991709,js,Action,postlaunch
oj,3273,158,3633,5720,12784,3699,6934,2151,76.14285714,78,38,35361,1.363633333,5021602,js,Action,postlaunch
oj,3345,502,3404,4938,12189,3777,6393,2019,78.85714286,78,39,22074,1.239366667,4401401,js,Action,postlaunch
oj,3877,94,4195,5815,13981,4458,7424,2099,81,73,40,54718,1.228433333,3879753,js,Action,postlaunch
oj,3864,58,3147,4442,11511,3495,6233,1783,79.42857143,83,41,34155,1.203166667,3466701,js,Action,postlaunch
oj,2906,15,2566,4744,10231,3261,5396,1574,81.14285714,84,42,18384,1.0893,3046142,js,Action,postlaunch
oj,4398,29,2785,4032,11244,3353,5894,1997,76.71428571,77,43,12779,1.055266667,2978522,js,Action,postlaunch
oj,3500,46,3710,4875,12131,3596,6591,1938,77.57142857,79,44,23721,1.112833333,2812283,js,Action,postlaunch
oj,3538,27,2981,4607,11153,3196,6095,1857,75.85714286,78,45,17594,1.101433333,3069864,js,Action,postlaunch
oj,3957,78,4456,4430,12921,3920,6910,2091,78,77,46,25937,1.267433333,3370516,js,Action,postlaunch
os,23442,4950,93772,48718,170882,47387,96031,27464,71.57142857,76,-15,30528,NA,31730643,js,Shooter,prelaunch
os,2743,897,6115,7667,17422,5495,8284,3643,75.85714286,72,-14,14569,3.135,8537612,js,Shooter,prelaunch
os,3021,361,3220,2587,9189,2790,4619,1780,75.57142857,71,-13,9886,NA,1222969,js,Shooter,prelaunch
os,2537,114,1403,2079,6133,1957,2699,1477,69.85714286,73,-12,7596,1.317,651122,js,Shooter,prelaunch
os,2301,223,4321,2239,9084,2594,4859,1624,72.14285714,94,-11,6841,1.3046,606590,js,Shooter,prelaunch
os,4045,558,4221,11331,20155,7253,8232,4670,74.28571429,83,-10,7438,2.2116,2582462,js,Shooter,prelaunch
os,2476,247,2597,7251,12571,4032,5532,3007,71.42857143,67,-9,7597,1.768966667,1562948,js,Shooter,prelaunch
os,2110,55,1533,4384,8082,2783,3433,1866,75.71428571,76,-8,7165,1.478033333,879046,js,Shooter,prelaunch
os,1913,443,1937,3478,7771,2505,3482,1784,74,74,-7,6419,1.515633333,632763,js,Shooter,prelaunch
os,1491,149,1027,2107,4774,1557,2093,1124,72.42857143,68,-6,8915,1.611633333,550556,js,Shooter,prelaunch
os,3157,304,9084,6590,19135,5656,10710,2769,77,81,-5,10370,2.527333333,2611536,js,Shooter,prelaunch
os,2604,127,2039,3299,8069,2422,4044,1603,73.28571429,64,-4,14019,2.192233333,1449753,js,Shooter,prelaunch
os,3052,92,3530,3030,9704,3307,4763,1632,79.71428571,82,-3,15979,2.268266667,656475,js,Shooter,prelaunch
os,8491,961,19930,20165,49547,16388,25103,8043,80.28571429,86,-2,42584,5.872433333,11033661,js,Shooter,prelaunch
os,10178,108,5520,5679,21485,6787,10164,4529,75.14285714,74,-1,59545,5.397966667,3221438,js,Shooter,prelaunch
os,85060,2278,68910,49462,205710,60420,93281,51969,69,59,0,1099666,34.52756667,21313556,js,Shooter,launch
